会员卡号,入会时间,性别,会员卡级别,工作地,所属国家,年龄
1111,2007/4/11,女,4,上海,CN,66
24283,2012/1/24,女,4,上海,CN,27
3399,2008/6/6,男,4,广东,CN,39
4538,2010/8/26,男,4,辽宁,CN,50
5086,2011/5/8,男,4,北京,CN,32
14602,2011/8/2,女,4,辽宁,CN,38
23497,2011/11/22,男,4,。,CN,48
28996,2013/3/7,女,4,辽宁,CN,41
51602,2012/5/16,男,4,北京,CN,31
22773,2010/6/9,女,4,广东,CN,41
60433,2012/6/8,女,4,广东,CN,37
39799,2008/7/16,男,4,广东,CN,43
5896,2013/1/9,女,4,广西,CN,37
36480,2013/1/15,男,4,广东,CN,52
53157,2013/1/1,男,4,.,CN,49
28568,2011/7/7,男,4,北京,CN,39
55813,2012/6/17,女,4,广东,CN,35
18542,2012/7/31,男,4,广东,CN,32
32015,2011/9/12,女,4,福建,CN,55
50256,2011/9/16,男,4,.,HK,32
22046,2009/7/23,男,4,广东,CN,39
15795,2012/6/20,男,4,SAN JOSE,CR,31
19826,2012/4/3,女,4,广东,CN,37
33511,2012/6/1,男,4,广东,CN,41
22578,2010/3/1,男,4,广东,CN,33
62685,2007/11/11,女,4,,CN,27
49901,2011/5/29,男,4,云南,CN,53
48578,2008/9/24,男,4,海南,CN,34
60210,2011/12/1,女,4,,US,39
6223,2012/1/16,女,4,广东,CN,28
1373,2010/3/8,男,4,上海,CN,47
19039,2006/7/25,男,4,广东,CN,67
20190,2005/2/1,男,4,,HK,51
49719,2010/7/3,男,4,贵州,CN,38
7240,2012/12/25,女,4,湖北,CN,24
42643,2012/4/26,男,4,广东,CN,32
43147,2012/10/20,女,4,北京,CN,62
45274,2011/5/31,女,4,北京,CN,41
60772,2012/7/6,女,4,北京,CN,36
16564,2013/3/7,男,4,广西,中,56
57295,2008/9/1,男,4,重庆,CN,41
19343,2007/5/28,男,4,福建,CN,54
26215,2012/7/6,男,4,辽宁,CN,34
31316,2009/11/24,男,4,新疆维吾尔,CN,37
31769,2010/10/26,男,4,SINGAPORE,CN,35
34238,2013/1/10,男,4,新疆,CN,38
60755,2012/9/8,男,4,湖北,CN,41
22478,2010/1/29,男,4,江苏,CN,63
38412,2008/4/23,女,4,江苏,CN,33
18559,2012/9/11,女,4,广东,CN,33
37795,2012/8/31,女,4,广东,CN,24
39784,2009/2/20,男,4,上海,CN,37
40056,2009/7/18,女,4,贵州,CN,40
55855,2012/8/8,男,4,北京,CN,51
20052,2013/2/8,男,4,广东,CN,32
60203,2012/4/7,男,4,广东,CN,61
20747,2007/10/1,女,4,广东,CN,54
32216,2012/2/5,男,4,GUANGZHOU,CN,43
45724,2006/3/24,女,4,CA,US,56
29576,2008/1/10,女,4,青海,CN,39
1010,2007/1/28,女,4,广东,CN,35
49482,2009/12/10,女,4,广东,CN,42
51687,2012/7/7,男,4,新疆,CN,32
17479,2011/2/4,女,4,北京,CN,33
18214,2010/11/18,男,4,广东,CN,39
19285,2007/3/12,男,4,广东,CN,44
8868,2006/6/7,女,4,新疆,CN,39
59945,2011/10/19,男,4,四川,CN,46
21274,2008/5/22,男,4,,TW,54
42383,2012/4/2,男,4,.,CN,42
45216,2011/1/13,女,4,湖北,CN,31
5407,2012/5/24,女,4,.,CN,34
10439,2010/11/1,男,4,上海,CN,32
46646,2011/9/17,男,4,湖北,CN,24
528,2006/12/3,男,4,广东,CN,40
22456,2010/7/17,男,4,,HK,59
58404,2010/1/12,女,4,,CN,38
43,2009/12/29,男,4,湖北,CN,43
25015,2012/8/20,男,4,-,CN,38
17854,2008/9/27,男,4,云南,CN,30
5271,2011/10/26,女,4,陕西,CN,30
35494,2009/3/5,男,4,北京,CN,58
36436,2012/9/19,男,4,广东,CN,37
31804,2010/10/23,女,4,北京,CN,46
9018,2010/9/9,男,4,辽宁,CN,52
25378,2012/12/18,男,4,北京,CN,31
26078,2011/3/26,男,4,辽宁省,CN,56
38795,2007/12/6,女,4,HONG KONG,HK,44
5087,2011/1/17,男,4,广东,CN,46
11455,2007/10/16,男,4,上海,CN,36
14553,2012/6/5,女,4,辽宁,CN,24
36578,2006/2/1,男,4,上海,CN,35
7238,2012/12/26,男,4,湖北,CN,46
54507,2012/11/13,男,4,广东,CN,35
38452,2007/9/22,女,4,广东,CN,54
4388,2011/4/20,男,4,北京,CN,40
52455,2013/2/8,男,4,江苏,CN,56
14090,2011/10/11,女,4,广东,CN,48
45168,2010/12/13,男,4,广东,CN,41
61065,2012/12/12,男,4,广东,CN,55
61360,2013/1/14,男,4,HK,HK,51
54510,2012/11/13,男,4,广东,CN,30
18499,2012/4/30,男,4,广东,CN,32
21798,2008/11/18,男,4,广东,CN,52
37322,2009/1/23,男,4,广东,CN,35
1899,2012/12/30,男,4,四川,CN,22
27461,2012/7/25,男,4,广东,CN,32
55780,2012/5/5,女,4,广东,CN,27
11963,2008/9/29,男,4,广东,CN,34
29700,2007/11/17,男,4,湖北,CN,47
47886,2007/11/17,男,4,北京,CN,44
28980,2013/2/23,男,4,Naples,IT,36
24001,2012/1/1,女,4,广东,CN,40
27486,2012/9/4,男,4,广东,CN,49
29376,2005/11/15,男,4,北京,CN,42
60392,2012/9/16,女,4,北京,CN,54
45300,2011/8/1,女,4,广东,CN,26
50807,2012/1/22,女,4,广东,CN,30
15649,2012/7/6,男,4,上海,CN,29
1916,2013/1/18,男,4,广东,CN,39
36454,2012/11/6,男,4,广东,CN,28
56581,2007/10/1,女,4,上海,CN,38
2609,2007/7/10,男,4,广东,CN,69
209,2011/1/13,女,4,河南,CN,41
2564,2007/9/3,男,4,,HK,65
4027,2009/10/9,男,4,广西,CN,55
9893,2006/11/17,男,4,北京,CN,51
9903,2006/10/21,男,4,上海,CN,46
18477,2012/2/13,男,4,北京,CN,31
19589,2010/9/14,女,4,上海市,CN,34
24772,2012/8/1,男,4,新疆,CN,52
24773,2012/8/1,男,4,新疆,CN,45
33592,2012/7/12,男,4,内蒙古,CN,47
33628,2012/8/20,男,4,四川,CN,35
33629,2012/8/1,男,4,新疆,CN,56
36039,2010/2/16,男,4,河南,CN,42
40237,2009/10/2,女,4,福建省,CN,44
41913,2011/10/27,女,4,北京,CN,32
42725,2012/8/1,女,4,新疆,CN,46
51690,2012/8/1,男,4,新疆,CN,46
51695,2012/9/12,男,4,新疆,CN,55
60708,2012/8/1,男,4,新疆,CN,48
60709,2012/8/1,女,4,新疆,CN,42
27310,2011/6/14,男,4,广东,CN,65
37836,2012/10/24,男,4,广东,CN,32
51454,2012/8/14,男,4,湖南,CN,30
13139,2011/9/10,男,4,Gyeonggi-do,KR,44
25853,2010/6/11,男,4,Seoul,KR,39
41334,2012/1/6,女,4,Seoul,KR,20
47501,2007/7/30,男,4,广东,CN,62
481,2013/1/2,男,4,广东,CN,30
19963,2012/10/22,男,4,广东,CN,28
23554,2011/9/29,男,4,安徽,CN,36
31476,2010/10/10,女,4,GP,SA,45
42351,2012/9/18,女,4,浙江省,CN,26
13638,2010/6/11,男,4,福建,CN,29
45468,2012/10/16,女,4,广东,CN,32
56188,2005/3/26,男,4,广东,CN,43
24811,2012/9/25,男,4,辽宁,CN,32
26588,2006/3/23,男,4,辽宁,CN,41
48742,2009/7/26,男,4,天津,CN,37
27232,2011/1/13,女,4,江苏,CN,67
18307,2011/1/13,男,4,广东,CN,36
30521,2011/3/31,男,4,广东,CN,31
6398,2012/5/16,男,4,浙江,CN,33
35962,2007/12/17,女,4,新疆,CN,46
2269,2005/8/2,男,4,广东,CN,52
50036,2012/9/1,男,4,香港,CN,31
9396,2012/10/2,男,4,广东,CN,55
45629,2006/2/18,女,4,广东,CN,57
16589,2013/3/25,男,4,山东,CN,40
12588,2008/8/9,男,4,广东,CN,52
29006,2013/3/10,男,4,广东,CN,32
9845,2006/10/15,男,4,辽宁,CN,65
1410,2010/8/7,男,4,上海,CN,48
11879,2008/2/28,女,4,广东,CN,28
52225,2012/12/22,女,4,GUANGDONG　,CN,29
40425,2010/2/15,女,4,北京,CN,31
32291,2012/11/27,男,4,湖北,CN,36
23367,2011/3/26,男,4,广东,CN,32
36462,2012/11/27,男,4,广东,CN,31
49292,2009/9/11,女,4,江苏,CN,43
38147,2005/5/1,男,4,,CN,49
19252,2007/3/1,男,4,,TW,43
28542,2011/5/9,男,4,辽宁,CN,32
6868,2012/8/5,女,4,吉林省,CN,23
11869,2007/11/19,女,4,广东,CN,34
61023,2012/10/29,男,4,广西,CN,49
61995,2012/7/13,男,4,上海,CN,52
34887,2011/7/28,男,4,北京,CN,36
7194,2013/2/3,男,4,湖南,CN,39
49969,2011/1/24,男,4,广东,CN,50
54301,2011/5/31,男,4,北京,CN,38
561,2005/12/20,男,6,广东,CN,37
47417,2005/10/2,男,4,广东,CN,63
37410,2010/2/1,男,4,上海,CN,34
44730,2007/7/16,男,4,辽宁,CN,47
49770,2010/5/22,男,4,辽宁,CN,39
9190,2011/4/11,男,4,广东,CN,34
57875,2009/3/3,男,4,湖北,CN,47
4969,2010/11/20,男,4,广东,CN,34
56918,2008/5/31,男,4,广东,CN,
34432,2013/2/16,女,4,新疆,CN,29
62297,2010/7/2,男,4,新疆,CN,39
7136,2012/12/23,女,4,江西,CN,37
25375,2012/12/10,男,4,贵州,CN,36
26906,2007/12/4,男,4,,CN,47
6809,2012/7/10,男,4,海南,CN,29
60872,2012/7/10,男,4,海南,CN,25
10892,2013/1/22,女,4,上海,CN,28
18621,2013/2/2,男,4,广东,CN,37
10877,2012/11/23,女,4,北京,CN,43
54232,2011/1/13,男,4,北京,CN,32
1989,2013/3/31,男,4,陕西,CN,29
29998,2008/2/26,女,4,广东,CN,58
19743,2011/10/6,男,4,广东,CN,56
44367,2010/9/20,男,4,广东,CN,58
358,2012/4/4,男,4,广东,CN,29
59042,2011/5/10,男,4,山东,CN,33
45519,2013/1/24,男,4,广东,CN,42
18247,2009/11/11,男,4,广东,CN,37
28985,2013/2/13,女,4,广西,CN,40
416,2012/8/23,女,4,广东,CN,33
2596,2007/8/22,男,4,广东,CN,45
12107,2008/7/19,女,4,广东,CN,74
22098,2009/4/19,男,4,广东,CN,34
49505,2010/4/1,男,4,安徽,CN,46
50159,2011/1/13,男,4,上海,CN,56
26064,2011/11/30,男,4,辽宁省,CN,47
45171,2010/12/13,女,4,广东,CN,38
4585,2010/8/6,女,4,广东,CN,48
48850,2009/5/8,男,4,KYEONG K1-DO,KR,40
28162,2007/3/30,男,4,江西,CN,39
406,2012/7/31,女,4,广东,CN,37
56271,2005/5/20,男,4,,CN,53
47002,2013/1/31,女,4,上海,CN,49
43471,2013/1/26,男,4,广东,CN,45
38642,2007/7/24,男,4,广东,CN,53
18331,2011/1/14,女,4,福建,CN,25
20043,2013/1/31,女,4,广东,CN,28
27582,2013/3/19,男,4,上海,CN,51
57061,2008/2/7,男,4,天津,CN,43
22282,2009/10/6,女,4,广东,CN,36
51353,2012/4/4,女,4,海南省,CN,35
60082,2012/7/14,女,4,贵州,CN,30
55417,2009/6/17,男,4,北京,CN,56
21327,2009/11/13,男,4,,CN,48
14378,2012/11/27,男,4,Jeollanam-do,KR,49
14379,2012/11/11,男,4,Seoul,KR,51
23494,2012/12/19,男,4,Seoul,KR,54
25004,2012/12/30,男,4,Seoul,KR,69
27382,2011/12/26,男,4,广东,CN,27
46232,2007/5/28,男,4,广东,CN,40
15829,2013/3/21,男,6,河南省,CN,60
57041,2008/2/4,女,4,海南,CN,47
10508,2011/5/21,男,4,北京,CN,35
38873,2007/11/23,男,4,北京,CN,47
54488,2012/10/16,男,4,广东,CN,36
4381,2011/8/8,女,4,海南,CN,26
60214,2011/12/17,男,4,广东,CN,37
20203,2005/3/1,男,4,,CN,41
27476,2012/8/23,男,4,广东,CN,29
47883,2008/3/28,男,4,广东,CN,39
51084,2012/1/9,女,4,福建省,CN,33
14504,2011/8/29,女,4,北京,CN,41
60538,2012/10/25,男,4,湖南,CN,34
17575,2011/7/12,男,4,浙江,CN,45
39903,2009/1/5,男,4,广东,CN,58
61479,2013/3/11,男,4,新疆,CN,32
46487,2010/6/21,女,4,新疆,CN,57
36871,2006/9/27,女,4,北京,CN,45
10918,2013/2/23,女,4,广东,CN,31
46976,2013/1/7,男,4,上海,CN,40
53717,2007/9/7,男,4,辽宁省,CN,50
9360,2012/7/21,男,4,江苏,CN,29
50200,2013/2/6,男,4,重庆,CN,41
17440,2010/8/18,男,4,北京,CN,45
29004,2013/3/11,女,4,广东,CN,27
59502,2012/6/20,女,4,福建,CN,31
10622,2012/2/11,男,4,福建,CN,32
28989,2013/2/16,男,4,上海,CN,25
6705,2012/11/26,男,4,0,CN,29
26068,2011/5/22,女,4,辽宁,CN,28
1156,2007/6/1,男,4,广东,CN,53
32300,2011/7/17,女,4,福建,CN,39
39639,2012/2/20,男,4,福建,CN,51
40723,2011/4/8,男,4,广东,CN,58
59195,2012/3/15,男,4,福建,CN,40
59610,2011/7/28,男,4,HONG KONG,HK,54
60469,2012/3/10,男,4,福建,CN,41
61079,2012/11/19,男,4,广东,CN,48
42595,2012/5/3,女,4,广东,CN,30
55692,2011/11/6,男,4,江苏,CN,41
47046,2013/3/22,男,4,湖南,CN,49
62557,2006/10/9,男,4,北京,CN,45
44087,2011/12/22,男,4,北京市,CN,39
20627,2007/9/14,男,4,上海,CN,50
50249,2012/6/6,男,4,贵州,CN,47
2591,2007/7/19,男,4,广东,CN,74
34570,2009/4/30,男,4,深圳,CN,38
11294,2005/9/10,男,4,广东,CN,70
44618,2006/11/30,男,4,辽宁,CN,
25044,2013/2/2,男,4,江苏,CN,27
43381,2013/1/4,女,4,广东,CN,27
34436,2013/2/22,女,4,-,CN,32
18644,2013/3/14,女,4,北京,CN,31
50432,2011/7/30,男,4,广东,CN,29
10302,2009/7/8,男,4,广东,CN,43
9086,2010/12/13,男,4,广东,CN,39
30152,2008/9/8,男,4,,CN,50
19516,2009/11/18,男,4,安徽省,CN,42
18583,2012/10/23,男,4,辽宁,CN,32
20909,2007/12/15,男,4,广东,CN,53
13925,2011/7/29,男,4,浙江,CN,48
46541,2010/11/29,女,4,广东省,CN,42
33112,2012/10/22,男,4,江苏,CN,40
48369,2009/2/19,男,4,,HK,47
43492,2013/2/28,男,4,-,CN,25
49445,2010/1/3,男,4,,CN,55
27509,2012/10/16,男,4,北京,CN,34
48267,2008/5/7,男,4,北京,CN,39
1863,2012/11/29,女,4,广东,CN,28
47272,2005/6/5,男,4,,CN,61
47497,2007/9/18,男,4,NIBONG TEBAL,MY,55
10787,2012/8/29,男,6,北京,CN,55
49570,2010/2/10,女,4,广东,CN,31
30023,2008/2/26,男,4,广东,CN,37
12382,2008/6/3,女,4,陕西,CN,41
29273,2005/7/12,男,4,福建,CN,36
2955,2008/3/22,男,4,,HK,28
60382,2012/4/8,女,4,广东,CN,31
8665,2007/10/13,女,4,吉林省,CN,44
9105,2010/12/29,女,4,广东,CN,39
46981,2013/1/10,男,4,福建,CN,23
6193,2011/12/17,男,4,广西,CN,27
10600,2011/12/22,女,4,广东,CN,29
32648,2012/6/21,女,4,广东,CN,33
46787,2012/4/27,男,4,上海,CN,34
28904,2012/12/26,女,4,江苏,CN,27
23286,2011/3/7,女,4,吉林,CN,30
19987,2012/11/29,女,4,广东,CN,26
23640,2011/5/27,女,4,广东,CN,36
54389,2012/3/13,女,4,广东,CN,61
35546,2006/3/27,男,4,辽宁,CN,47
37628,2011/12/21,男,4,辽宁,CN,27
62070,2012/6/3,男,4,辽宁,CN,48
3551,2008/2/20,男,4,河南,CN,58
52903,2011/3/23,男,4,汉城,KR,45
7263,2013/1/17,男,4,.,CN,29
5125,2012/5/14,男,4,福建,CN,56
23515,2012/3/12,男,4,辽宁,CN,35
36208,2011/2/1,男,4,广东,CN,23
56796,2007/10/16,男,4,广东,CN,57
31823,2011/5/22,男,4,陕西省,CN,27
10289,2009/2/25,女,4,江苏,CN,63
19740,2011/9/16,女,4,,CN,27
9392,2012/9/19,男,4,广东,CN,36
51651,2012/9/29,女,4,吉林省,CN,25
53503,2005/10/27,男,4,吉林,CN,52
42271,2012/1/29,男,4,上海,CN,53
22042,2009/3/27,男,4,北京,CN,42
27273,2011/1/24,女,4,辽宁,CN,32
4263,2009/9/1,女,4,广东,CN,35
33706,2012/8/13,男,4,广东,CN,39
46931,2012/11/16,男,4,广东,CN,29
639,2006/4/15,男,4,,HK,66
13577,2010/3/8,男,4,湖北,CN,53
47027,2013/3/3,男,4,四川,CN,28
46054,2006/12/10,男,4,北京,CN,60
15312,2012/4/1,男,4,吉林,CN,39
7002,2012/11/6,男,4,湖北省,CN,37
16112,2012/11/6,男,4,湖北省,CN,31
58736,2010/6/25,女,4,江苏,CN,31
11850,2008/1/28,男,4,上海,CN,42
38842,2008/1/28,男,4,上海,CN,47
46326,2007/12/7,男,4,广东,CN,48
6924,2012/7/22,男,4,广东,CN,35
13706,2011/1/15,女,4,北京,CN,33
22904,2011/7/14,男,4,江苏,CN,31
44331,2010/4/1,男,4,,CN,40
4198,2010/2/23,女,4,山东,CN,40
3878,2012/7/13,男,4,浙江省,CN,29
13229,2009/9/8,男,4,广东,CN,38
39503,2010/1/28,男,4,苏州,CN,44
40868,2011/3/14,男,4,湖南,CN,36
13694,2011/6/10,女,4,上海,CN,47
22958,2011/2/23,女,4,上海,CN,43
39759,2010/10/22,男,4,BUPYENG=GU,KR,41
41502,2012/1/1,女,4,上海,CN,44
49401,2011/12/5,男,4,广东,CN,57
56850,2011/8/22,女,4,广东,CN,32
11075,2005/3/17,男,4,江苏,CN,59
29840,2008/5/6,女,4,CA,US,57
45701,2006/4/26,女,4,广东,CN,39
27087,2010/8/19,男,4,天津,CN,49
35321,2010/12/10,男,4,新疆,CN,43
57112,2008/3/1,男,4,湖南,CN,43
13614,2010/9/18,男,4,福建,CN,65
17990,2008/8/29,女,4,,CN,
9361,2012/7/25,女,4,广东,CN,48
47682,2007/8/17,男,4,广东,CN,65
49477,2009/12/18,男,4,广西,CN,38
29008,2013/3/13,男,4,重庆,CN,33
46366,2008/10/29,男,4,广东,CN,64
50174,2011/6/5,女,4,广东,CN,37
21093,2008/2/10,女,4,北京,CN,34
3466,2008/9/3,男,4,广东,CN,56
61405,2013/3/24,男,4,.,CN,36
843,2006/9/15,男,4,广东,CN,36
1983,2013/3/26,女,4,上海,CN,29
10561,2011/10/12,男,4,重庆,CN,36
45321,2011/10/8,女,4,广东,CN,35
668,2006/4/16,男,4,广东,CN,48
10961,2013/3/29,男,4,广东,CN,35
39850,2008/12/8,男,4,广东,CN,43
16721,2010/2/2,男,4,辽宁,CN,46
18242,2010/11/29,男,4,上海,CN,62
25508,2013/2/3,男,4,-,HK,64
31126,2009/10/30,女,4,上海,CN,38
41052,2011/3/10,男,4,,TW,48
48069,2008/3/4,女,4,海南,CN,44
21836,2008/11/16,男,4,广东,CN,41
42245,2011/10/7,男,4,,TW,42
41804,2011/10/17,男,4,北京,CN,43
25043,2012/11/12,女,4,湖北,CN,43
92,2010/11/25,男,4,广东,CN,47
19761,2011/11/12,男,4,CALIFORNIA,US,52
11365,2005/11/22,男,4,广东,CN,
33659,2012/7/25,男,4,湖北,CN,39
13547,2010/2/18,女,4,IC,US,36
29515,2007/10/30,男,4,TOKYO,JP,47
40415,2010/11/12,男,4,浙江,CN,53
4649,2010/3/31,女,4,广东,CN,32
20061,2013/2/25,女,4,上海,CN,28
38288,2005/9/25,男,4,广东,CN,48
31043,2012/4/7,男,4,广东,CN,42
12600,2009/11/21,男,4,四川,CN,69
5958,2012/7/31,男,4,福建,CN,28
54273,2011/2/8,男,4,广东,CN,30
3197,2008/4/29,男,4,海南,CN,40
34353,2013/2/28,男,4,MIDDX,GB,56
39556,2009/7/28,女,4,贵州,CN,35
13091,2011/5/14,男,4,云南省,CN,46
38191,2005/6/12,男,4,广东,CN,43
22355,2010/3/23,男,4,广东,CN,38
23897,2012/5/12,男,4,湖北,CN,56
24520,2012/6/22,男,4,北京,CN,31
6245,2012/6/30,男,4,吉林省,CN,35
62410,2011/6/29,男,4,新疆,CN,52
21669,2008/12/19,男,4,海南,CN,37
12364,2008/8/2,男,4,,HK,28
16343,2013/1/28,女,5,吉林,CN,67
3908,2009/3/24,男,4,四川,CN,56
4275,2009/10/23,男,4,浙江省,CN,56
5450,2011/8/11,男,4,广东,CN,35
10880,2012/12/31,女,4,浙江,CN,37
41669,2011/8/5,男,4,云南省,CN,31
46131,2007/3/1,男,4,,TW,39
9559,2006/3/7,男,4,广东,CN,48
32712,2011/11/14,男,4,广西,CN,36
12542,2011/6/23,男,4,广东,CN,44
42852,2012/8/1,男,4,,CN,39
22119,2010/5/27,男,4,湖南,CN,36
15899,2012/9/24,女,4,广东,CN,27
57499,2008/9/14,男,4,,CN,44
10810,2012/10/27,男,4,湖北,CN,35
21994,2009/1/5,男,4,上海,CN,46
18520,2012/6/4,男,4,广东,CN,34
32999,2012/3/15,男,4,TAIWAN,TW,33
32279,2012/7/5,男,4,Seoul,KR,55
44727,2008/5/3,男,4,吉林,CN,42
26203,2012/10/18,女,4,辽宁省,CN,34
36129,2011/1/4,女,4,辽宁,CN,46
44030,2012/3/12,男,4,北京,CN,29
56012,2013/1/27,男,4,北京,CN,21
61586,2009/10/17,女,4,辽宁,CN,30
61915,2011/8/12,男,4,北京,CN,49
56027,2013/3/2,女,4,江苏,CN,32
14121,2011/4/20,男,4,,JP,46
26150,2012/4/23,女,4,辽宁,CN,30
62222,2011/11/15,男,4,.,CN,36
46376,2009/2/8,女,4,广东,CN,34
29523,2007/7/2,男,4,江苏,CN,38
46707,2012/1/6,女,4,广东,CN,31
52442,2013/1/24,女,4,江苏,CN,54
36131,2010/12/13,女,4,辽宁,CN,47
51804,2012/8/11,女,4,广东,CN,36
49605,2010/4/12,女,4,广东,CN,31
10940,2013/3/13,女,4,山东,CN,36
168,2011/1/13,男,4,湖北,CN,44
2687,2007/8/3,男,4,上海,CN,49
12441,2009/1/2,男,4,贵州,CN,32
26448,2010/5/21,男,4,,CN,32
45258,2011/2/4,男,4,广东,CN,34
28293,2007/11/9,男,4,SEOUL,KR,
46896,2012/9/20,男,4,辽宁,CN,32
3751,2008/11/28,男,4,北京,CN,59
43896,2010/9/16,女,4,辽宁,CN,46
51217,2012/1/19,男,4,广东,CN,40
32843,2011/10/7,男,4,广东,CN,41
43282,2012/11/11,男,4,福建,CN,38
32600,2011/9/6,男,4,广东,CN,44
50835,2012/10/1,男,4,,TW,39
7212,2013/3/18,女,4,辽宁,CN,34
56902,2008/1/8,男,4,北京,CN,53
53296,2009/7/1,男,4,新疆,CN,37
14235,2011/3/11,男,4,湖北,CN,44
24740,2013/1/5,男,4,广东省,CN,47
20822,2007/11/5,男,4,广东,CN,33
21118,2008/3/7,男,4,广东,CN,38
60354,2012/10/5,男,4,台湾,CN,28
55698,2011/11/16,女,4,北京,CN,28
287,2011/8/29,男,4,河南,CN,33
12388,2008/6/18,男,4,福建,CN,36
33519,2012/5/26,女,4,辽宁,CN,32
21332,2008/4/28,男,4,上海,CN,45
55181,2007/3/5,男,4,广东,CN,41
10928,2013/3/4,男,4,四川,CN,24
31118,2009/5/31,女,4,广西,CN,57
40655,2010/4/20,男,4,北京,CN,36
23801,2011/7/27,女,4,北京,CN,41
58708,2011/2/7,男,4,四川,CN,37
43647,2010/10/7,女,4,辽宁省,CN,28
5637,2011/9/10,男,4,福建省,CN,41
17263,2011/6/13,男,4,辽宁,CN,36
9430,2012/12/25,男,4,上海,CN,37
16066,2012/12/21,男,4,山东,CN,37
56653,2007/8/5,男,4,福建,CN,62
5203,2011/5/13,男,4,山东,CN,48
39348,2009/2/18,女,4,贵州,CN,46
27802,2006/6/5,男,4,广东,CN,38
45124,2010/11/29,女,4,广东,CN,32
47173,2005/3/9,男,4,海南,CN,52
27406,2012/3/15,男,4,北京,CN,46
4141,2009/4/9,男,4,广东,CN,32
22044,2009/1/1,男,4,吉林,CN,47
27846,2006/7/21,男,4,海南,CN,37
25820,2010/8/22,男,4,北京,CN,46
7616,2009/6/23,女,4,辽宁,CN,38
21050,2008/2/10,女,4,海南,CN,33
19220,2007/2/22,男,4,广东,CN,46
52651,2011/9/28,男,4,.,CN,54
30380,2008/7/4,男,4,广东,CN,57
45222,2011/1/15,男,4,河南,CN,38
12266,2008/10/15,女,6,广东,CN,38
4987,2011/10/13,女,4,广东,CN,27
11234,2005/7/12,男,4,,HK,41
45242,2011/1/13,男,4,河南,CN,40
12862,2008/12/8,男,4,广东,CN,47
37967,2013/3/14,男,4,广东,CN,35
37490,2010/10/20,男,4,浙江省,CN,34
14231,2011/4/6,女,4,陕西,CN,47
35481,2005/10/19,男,4,吉林省,CN,47
40376,2010/1/16,男,4,北京,CN,47
3103,2009/8/3,男,4,SELARGOR,MY,38
30347,2008/7/26,女,4,,TW,52
51398,2012/5/22,女,4,广东,CN,28
20093,2013/3/14,男,4,上海,CN,28
45294,2011/7/19,男,4,湖南,CN,27
43955,2013/3/25,男,4,辽宁,CN,34
31296,2009/12/23,男,4,福建,CN,42
42731,2012/7/5,男,4,广东,CN,29
23610,2011/12/14,男,4,辽宁,CN,42
244,2011/4/27,女,4,广东,CN,33
42851,2012/9/3,男,4,福建,CN,40
43684,2010/5/30,男,4,北京,CN,34
7584,2010/5/28,女,4,辽宁,CN,38
26094,2011/4/4,女,4,辽宁,CN,30
10714,2012/7/9,女,4,广东,CN,28
4157,2009/11/23,女,4,广东,CN,30
20057,2013/2/26,男,4,广东,CN,31
55600,2011/4/11,男,4,山东,CN,44
16096,2012/12/1,男,4,广东,CN,53
37172,2007/5/23,女,4,广东,CN,46
55778,2012/5/1,男,4,广东省,CN,23
43230,2013/1/9,男,4,上海,CN,55
18573,2012/10/16,女,4,北京,CN,28
56329,2005/7/28,男,4,广东,CN,38
59749,2012/8/24,女,4,陕西,CN,42
28826,2012/9/13,男,4,山东,CN,28
1946,2013/2/26,男,4,辽宁,CN,28
42860,2012/11/4,女,4,HK,CN,47
46664,2011/10/20,男,4,广东,CN,38
60968,2012/9/15,男,4,Seoul,KR,47
34169,2012/11/19,男,4,广东,CN,30
1026,2007/2/1,男,4,北京,CN,35
43247,2012/11/20,女,4,河南,CN,24
18660,2005/12/4,男,4,上海,CN,44
23912,2012/5/8,女,4,北京,CN,32
32774,2012/7/20,男,4,广西,CN,33
28921,2013/1/5,女,4,湖北,CN,30
45389,2012/4/30,男,4,广东,CN,25
165,2011/1/4,女,4,北京,CN,29
45157,2010/12/6,女,4,北京,CN,31
41785,2012/2/12,女,4,北京,CN,37
1898,2013/1/5,男,4,广东,CN,45
19795,2012/2/21,女,4,广东,CN,33
27939,2006/9/30,男,4,广东,CN,34
32595,2011/8/10,女,4,广东,CN,35
57990,2008/12/18,男,4,广东,CN,39
54515,2012/11/20,男,4,山西,CN,29
56413,2005/9/29,男,4,上海,CN,66
2877,2007/11/23,男,4,广东,CN,39
48558,2008/9/15,男,4,广东,CN,34
6898,2012/11/12,男,4,深圳,CN,40
43860,2012/9/19,男,4,浙江,CN,40
61792,2012/9/19,女,4,浙江,CN,38
59131,2011/1/29,女,4,北京,CN,46
12560,2011/9/5,女,4,山东,CN,38
20594,2007/6/16,女,4,广东,CN,32
30994,2009/8/29,男,4,广东,CN,
43215,2013/2/15,男,4,广东,CN,35
56210,2005/4/9,男,4,广东,CN,59
58712,2010/10/3,男,4,广东,CN,55
36372,2012/6/4,男,4,江苏,CN,35
50234,2011/4/27,男,4,浙江,CN,29
21105,2008/3/6,女,4,广西,CN,51
32555,2012/6/2,男,4,广东,CN,34
12610,2009/5/23,男,4,山东,CN,53
39442,2008/6/7,女,4,,HK,50
43969,2011/3/6,男,4,辽宁,CN,38
42964,2012/10/27,女,4,陕西,CN,30
23444,2013/1/24,男,4,上海,CN,37
21258,2008/11/23,男,4,广东,CN,34
