会员卡号,积分兑换次数,总精英积分,总基本积分,年平均基本积分,BEGIN_TO_FIRST,总累计积分
39349,0,0,2077,259.625,198,2077
28963,0,0,2553,510.6,18,2553
54644,0,0,2339,292.375,221,2339
9285,0,0,2726,340.75,547,4233
29770,0,0,2726,340.75,484,2726
39521,0,0,2789,348.625,19,2789
20210,0,0,2043,255.375,204,2043
59580,0,0,2106,263.25,92,2106
61647,0,0,2057,257.125,176,2057
20711,0,0,1247,155.875,207,1247
40317,0,0,2457,307.125,5,2457
12115,0,0,2747,343.375,117,2747
43340,0,0,2664,532.8,63,2664
985,0,0,2892,361.5,177,2892
4566,0,0,2484,310.5,4,3540
13049,0,0,1821,227.625,267,1821
23313,0,0,1516,216.5714286,0,1516
54306,0,0,2148,268.5,233,2417
41495,0,0,1776,222,419,1776
1521,0,0,1461,182.625,67,1461
39006,0,0,1967,245.875,447,1967
7592,0,0,2037,254.625,627,4468
23122,0,0,2398,299.75,250,2398
22074,0,0,2420,302.5,125,2420
48546,0,0,1710,213.75,266,1710
16916,0,0,2671,333.875,12,4171
61870,0,0,2897,362.125,231,2897
17667,0,0,2400,300,197,8230
28788,0,0,2387,341,0,2387
13889,0,0,2910,363.75,406,2910
19299,0,0,2952,369,103,2952
6804,0,0,1198,199.6666667,0,1198
2724,0,0,2331,291.375,285,7746
36638,0,0,2468,308.5,475,4004
1445,0,0,1724,215.5,38,1724
25898,0,0,1363,170.375,502,1363
3529,0,0,2671,333.875,602,2671
11114,0,0,2671,333.875,493,2671
34070,0,0,1526,254.3333333,0,1526
36156,0,0,2671,333.875,515,4025
38135,0,0,2671,333.875,533,2671
40974,0,0,2671,333.875,530,2671
46373,0,0,2671,333.875,323,6996
18669,0,0,2455,306.875,96,2455
20675,0,0,1472,184,35,1472
14601,0,0,2366,295.75,112,2366
50441,0,0,1869,233.625,159,1869
32849,0,0,2570,321.25,96,2570
31213,0,0,1315,164.375,150,1315
58727,0,0,1731,216.375,74,1731
10930,0,0,2415,483,306,2415
54130,0,0,1604,200.5,225,2362
55501,0,0,1534,191.75,160,1534
27504,0,0,1830,305,32,7850
45793,0,0,2809,351.125,495,2809
57517,0,0,2129,266.125,31,12357
32123,0,0,1978,247.25,146,1978
40992,0,0,2353,294.125,68,2353
54263,0,0,1663,207.875,549,1663
54378,0,0,2491,311.375,133,4493
36866,0,0,3034,379.25,10,3034
18992,0,0,1254,156.75,76,1254
384,0,0,1842,230.25,91,3497
11837,0,0,2771,346.375,385,2771
43542,0,0,708,141.6,65,708
29535,0,0,2467,308.375,475,2467
2100,0,0,1810,226.25,496,1810
6259,0,0,2862,357.75,0,2862
48302,0,0,1845,230.625,53,1845
41159,0,0,1329,166.125,83,1329
34237,0,0,2363,472.6,5,2863
12481,0,0,1490,186.25,0,5240
23549,0,0,2016,252,86,2016
55456,0,0,2563,320.375,330,2563
52557,0,0,2009,401.8,0,2009
7307,0,0,2329,465.8,0,2329
25509,0,0,2329,465.8,0,2329
49848,0,0,2436,304.5,1,2436
7747,0,0,2058,257.25,12,3759
50328,0,0,952,136,0,952
32348,0,0,2514,314.25,533,2514
21272,0,0,2584,323,418,2584
55447,0,0,2161,270.125,107,2161
14405,0,0,2157,269.625,234,3557
54922,0,0,2082,260.25,50,2082
17129,0,0,1670,208.75,0,1670
40315,0,0,1230,153.75,183,1230
12239,0,0,1363,170.375,190,1363
21496,0,0,1883,235.375,527,1883
36943,0,0,1618,202.25,380,1618
450,0,0,2414,402.3333333,130,4326
21878,0,0,1494,186.75,3,1494
49384,0,0,1834,229.25,45,1834
4978,0,0,1417,177.125,260,1417
1857,0,0,1713,285.5,101,1713
33742,0,0,932,133.1428571,22,932
56878,0,0,1985,248.125,130,1985
55475,0,0,2748,343.5,460,2748
41203,0,0,2388,298.5,18,2388
39256,0,0,2647,330.875,42,2647
42,0,0,2161,270.125,319,6937
12550,0,0,3088,441.1428571,0,3088
33002,0,0,2033,254.125,212,2033
18522,0,0,2025,253.125,567,7123
30125,0,0,2047,255.875,19,2047
39582,0,0,2103,262.875,251,2103
26199,0,0,2518,419.6666667,0,2518
40994,0,0,2136,267,193,2136
31257,0,0,1908,238.5,95,1908
40899,0,0,2146,268.25,121,2146
25516,0,0,1995,399,5,1995
18052,0,0,2464,308,599,4435
14232,0,0,1730,216.25,59,1730
9728,0,0,2587,323.375,198,2587
4431,0,0,878,109.75,223,13379
9928,0,0,3054,381.75,584,3054
50857,0,0,1476,184.5,490,1476
59375,0,0,2202,367,0,2202
5832,0,0,2305,288.125,449,2305
27195,0,0,2355,294.375,312,4750
3286,1,0,2491,311.375,45,2491
7197,0,0,2358,471.6,196,2358
49554,0,0,2356,294.5,416,2356
39452,0,0,2030,253.75,187,2030
22149,0,0,2169,271.125,52,2169
29389,0,0,2893,361.625,163,2893
2818,0,0,2147,268.375,272,2147
24471,0,0,1532,191.5,467,1532
32560,0,0,1792,224,78,1792
58704,0,0,2240,280,11,2240
29635,0,0,2179,272.375,363,2179
17092,0,0,2138,305.4285714,0,2138
17196,0,0,2138,356.3333333,8,2138
60104,0,0,2333,291.625,0,2333
23956,0,0,2818,352.25,77,2818
60010,0,0,2276,325.1428571,0,2276
12035,0,0,2290,286.25,299,2290
55385,0,0,1540,192.5,182,8370
32500,0,0,2384,298,331,2384
44902,0,0,1378,172.25,10,1378
57124,0,0,3006,375.75,535,3006
20408,0,0,2608,326,204,2608
4380,0,0,2276,284.5,132,2276
41323,0,0,1999,399.8,0,1999
44294,0,0,0,0,726,0
52800,0,0,2457,307.125,540,2457
57657,0,0,2503,312.875,0,2503
34405,0,0,1301,260.2,18,1301
26572,0,0,2005,250.625,239,2005
33470,0,0,2536,362.2857143,9,2536
40925,0,0,1666,208.25,44,1666
13483,0,0,2650,331.25,2,2650
12051,0,0,2218,277.25,281,2218
46696,0,0,2021,252.625,47,2021
19358,0,0,1518,189.75,256,1518
45105,0,0,2645,330.625,444,2645
1050,0,0,2378,297.25,72,2378
12146,0,0,1430,178.75,55,27930
24155,0,0,2203,275.375,0,3703
49810,0,0,2820,352.5,18,2820
23760,0,0,2396,299.5,193,2396
60206,0,0,2396,299.5,0,2396
15688,0,0,1902,237.75,225,1902
35056,0,0,1670,278.3333333,0,1670
21575,0,0,3018,377.25,612,3018
41490,0,0,2720,340,28,2720
13746,0,0,2355,294.375,389,2355
44384,0,0,1358,169.75,1,1358
38552,0,0,2340,292.5,295,2340
40487,0,0,2773,346.625,0,4199
20045,0,0,1526,305.2,220,1526
34850,0,0,2835,567,1,2835
40152,0,0,1526,190.75,323,4379
46755,0,0,763,95.375,308,763
36673,0,0,1564,195.5,141,1564
33379,0,0,2632,329,0,2632
15362,0,0,2382,297.75,279,2382
14204,0,0,443,63.28571429,311,443
50943,0,0,1348,168.5,0,1348
56788,0,0,2088,261,215,2088
36326,0,0,2424,303,214,6860
27620,0,0,2354,294.25,179,2354
7225,0,0,1039,207.8,0,1039
57500,0,0,2530,316.25,41,2530
15783,0,0,2666,380.8571429,0,2666
43618,0,0,1664,208,8,1664
31190,0,0,1599,199.875,120,1599
61699,0,0,1912,239,15,1912
57850,0,0,2673,334.125,599,2673
15424,0,0,1405,175.625,5,1405
57945,0,0,2177,272.125,299,2177
43825,0,0,2104,263,403,2104
61971,0,0,2787,464.5,0,2787
62005,0,0,1462,208.8571429,3,1462
32597,0,0,1234,154.25,148,1234
43288,0,0,1851,370.2,0,1851
2839,0,0,0,0,65,333
10249,0,0,1627,203.375,57,1627
39302,0,0,2680,335,284,2680
43934,0,0,1859,232.375,135,1859
5650,0,0,2431,303.875,439,2616
10615,0,0,2423,302.875,26,2423
30502,0,0,1917,239.625,148,1917
54448,0,0,1961,280.1428571,73,7505
12121,0,0,1652,206.5,684,2238
5539,0,0,2179,272.375,110,2179
31690,0,0,2087,347.8333333,0,2087
13337,0,0,2099,262.375,10,2099
61038,0,0,1572,262,0,1572
50138,0,0,3612,451.5,14,3612
27779,0,0,1225,153.125,1,1261
47572,0,0,3700,462.5,25,3700
31797,0,0,435,54.375,160,435
16069,0,0,2312,330.2857143,0,2312
29849,0,0,2124,265.5,41,2124
37761,0,0,1930,275.7142857,51,1930
31777,0,0,2668,333.5,4,2668
23139,0,0,1840,230,89,1840
52222,0,0,896,149.3333333,0,11698
55615,0,0,2249,281.125,61,2249
39142,0,0,2358,294.75,125,2358
48306,0,0,2156,269.5,218,2156
35107,0,0,2603,520.6,33,2603
12548,0,0,2658,332.25,477,2658
7951,0,0,1305,163.125,0,1305
9096,0,0,2492,311.5,139,2810
57253,0,0,1593,199.125,498,1593
47596,0,0,1242,155.25,205,1242
11111,0,0,1584,198,335,1584
31640,0,0,1617,269.5,0,1617
30638,0,0,2445,305.625,637,2445
7337,0,0,2461,492.2,4,2461
22833,0,0,2396,299.5,297,2396
59860,0,0,2275,325,0,2275
24737,0,0,2040,340,96,2040
20759,0,0,1932,241.5,291,1932
18518,0,0,1985,248.125,216,3121
378,0,0,2397,299.625,202,2586
48436,0,0,2358,294.75,28,2358
59803,0,0,2224,278,135,2224
15913,0,0,2067,344.5,0,2067
61907,0,0,2441,305.125,255,2441
46691,0,0,2357,294.625,75,2357
10275,0,0,1716,214.5,85,1716
62805,0,0,1259,157.375,425,1259
8446,0,0,2451,306.375,105,2451
25599,0,0,1894,378.8,0,1894
8388,0,0,2575,321.875,48,2575
52716,0,0,2275,284.375,0,2275
54240,0,0,1120,140,378,1120
15525,0,0,2044,255.5,0,2044
55421,0,0,2553,319.125,628,2553
52081,0,0,2003,333.8333333,0,2003
659,0,0,1120,140,512,1120
39811,0,0,1848,231,23,3348
46025,0,0,2030,253.75,178,2030
42868,0,0,2100,300,0,2100
49705,0,0,2100,262.5,270,2100
1896,0,535,1784,356.8,90,2319
33748,0,0,1902,271.7142857,4,1902
52469,0,0,2326,465.2,0,2326
24963,0,0,3044,434.8571429,0,3044
33804,0,0,3044,434.8571429,0,3044
42030,0,0,3044,380.5,212,3044
34901,0,0,1823,260.4285714,14,1823
41610,0,0,1822,227.75,90,1822
54522,0,0,2605,434.1666667,359,2635
12062,0,0,1721,215.125,446,1721
53811,0,0,1926,240.75,383,1926
11820,0,0,1940,242.5,12,1940
37865,0,0,2229,371.5,3,2229
8627,0,0,1020,127.5,41,1020
14682,0,0,2422,302.75,59,2422
21456,0,0,3043,380.375,548,3043
15755,0,0,911,130.1428571,1,911
50855,0,0,1849,231.125,94,1849
23916,0,0,2718,339.75,145,2718
43925,0,0,2930,366.25,513,2930
62422,0,0,3368,421,482,3368
40390,0,0,1897,237.125,117,1897
29799,0,0,2171,271.375,505,2171
30261,0,0,1848,231,79,1848
54284,0,0,2657,332.125,653,4741
40874,0,0,2000,250,49,2000
33152,0,0,1985,248.125,34,1985
48732,0,0,1594,199.25,477,1594
22348,0,0,2717,339.625,609,2717
17010,0,0,1101,137.625,475,1101
11347,0,0,1968,246,523,1968
36397,0,0,1594,227.7142857,191,6749
57501,0,0,763,95.375,194,763
11925,0,0,2396,299.5,119,2396
16880,0,0,2396,299.5,257,2396
18291,0,0,2396,299.5,132,2554
24745,0,0,2396,299.5,0,2396
33722,0,0,2396,342.2857143,12,2396
46488,0,0,2310,288.75,189,2310
48758,0,0,2396,299.5,142,2396
51782,0,0,2396,342.2857143,0,2396
54312,0,0,2036,254.5,9,2036
54883,0,0,2396,299.5,257,2396
57053,0,0,2396,299.5,151,2396
57236,0,0,2396,299.5,12,2396
47323,1,0,1749,218.625,74,2232
40161,0,0,2405,300.625,182,2405
29306,0,0,2952,369,605,3078
41876,0,0,1480,185,152,1480
57991,0,0,2221,277.625,37,2221
46320,1,0,1561,195.125,201,1561
24648,0,0,3199,399.875,134,3199
37684,0,782,2617,327.125,567,3399
47798,0,0,2434,304.25,20,2434
8892,1,0,1127,140.875,589,1127
25668,0,0,2466,493.2,48,2466
16364,0,0,1878,313,0,1878
35384,0,0,1950,243.75,124,1950
29819,0,0,2322,290.25,24,2322
28054,0,0,2059,257.375,150,2059
2605,0,0,2289,286.125,226,2289
43039,0,0,1266,180.8571429,0,1266
60733,0,0,1929,241.125,32,1929
15257,0,0,2484,310.5,52,3984
32088,0,0,2422,302.75,161,2422
36120,3,0,2422,302.75,7,17165
8445,0,0,1069,133.625,590,1069
35072,0,0,2984,373,615,2984
61202,0,0,2796,349.5,176,2796
4915,0,0,2440,305,31,2440
18572,0,0,2100,350,13,4986
24202,0,0,2292,327.4285714,0,2292
9984,0,0,2502,312.75,654,2502
43518,0,0,2078,415.6,168,2078
19103,0,0,2422,302.75,111,2422
43584,0,0,1774,354.8,0,1774
33480,0,0,2527,361,0,2527
4934,0,0,2404,300.5,604,2404
53191,0,0,1658,331.6,157,1658
30781,0,0,2125,265.625,9,3625
27293,0,0,2714,339.25,17,2714
43342,0,0,2314,385.6666667,52,2314
14804,0,0,2415,301.875,18,2415
34007,0,0,2548,424.6666667,75,2548
50025,0,0,1316,164.5,0,1316
2033,2,0,2450,306.25,32,2550
22299,0,0,2416,302,297,2416
48020,0,0,3000,375,9,3000
16427,0,0,2117,423.4,4,2117
60915,0,0,1757,292.8333333,142,1757
33472,0,0,2934,419.1428571,93,2934
62660,0,0,2785,348.125,597,2785
60003,0,0,2261,282.625,46,2261
45897,1,0,1972,246.5,28,1972
43061,0,0,2136,356,4,2136
3530,0,0,1673,209.125,181,1673
32568,0,0,1704,213,474,1704
17933,0,0,2068,258.5,484,2068
28727,0,0,2029,253.625,354,2029
11554,0,0,2500,312.5,29,2500
13603,0,0,2921,365.125,107,2921
52774,0,0,769,96.125,97,769
2484,0,0,1499,187.375,290,1499
20155,0,0,1464,183,357,1464
58445,0,0,1742,217.75,286,1742
2438,0,0,1736,217,91,1736
29328,0,0,2470,308.75,170,2470
39052,0,0,1840,230,134,1840
58441,0,0,2841,355.125,331,3802
49771,0,0,2858,357.25,7,2858
36475,0,0,967,161.1666667,213,1299
2798,0,0,2241,280.125,436,2241
8691,0,0,1633,204.125,275,2110
50542,0,0,2647,330.875,130,2647
27729,0,0,1494,186.75,471,1494
29113,0,0,1484,185.5,148,1484
21322,0,0,2365,295.625,314,2365
39527,0,0,1657,207.125,39,1657
25501,0,0,2396,479.2,0,2396
3482,0,0,2726,340.75,657,2726
24475,0,0,2399,299.875,29,2399
34392,0,0,2726,545.2,0,2726
60461,0,0,2726,389.4285714,0,2726
60152,0,0,2223,277.875,339,2223
20088,0,0,2560,512,25,2560
40781,0,0,2330,291.25,24,2330
21432,0,0,2182,272.75,497,2182
10501,0,0,2139,267.375,515,2139
31938,0,0,1689,211.125,514,1689
5320,0,0,2547,318.375,596,2547
47379,0,0,2192,274,517,2192
14299,0,0,1572,196.5,125,1572
51357,0,0,1720,215,36,3220
50894,0,0,2846,355.75,2,2846
9951,0,0,3048,381,56,3048
39707,0,0,754,94.25,220,754
57807,0,0,1847,230.875,13,1847
41931,0,0,2545,363.5714286,0,2545
9235,0,0,2344,293,502,4572
3281,0,0,1796,224.5,17,1796
57665,0,0,2717,339.625,614,2717
56604,0,0,280,35,321,280
18480,0,0,2035,254.375,542,8844
6612,0,0,2639,527.8,0,2639
34199,0,0,1247,249.4,0,1247
60746,0,0,1247,249.4,0,1247
34596,0,0,2307,288.375,222,2307
41434,0,0,1982,247.75,84,1982
38398,0,0,2224,278,261,2224
3968,0,0,1670,208.75,9,6573
31449,0,0,2808,351,164,2808
49529,0,0,2574,321.75,566,2574
12729,0,0,1726,215.75,682,1726
25716,0,0,2494,311.75,133,2494
36913,0,0,2249,281.125,359,2249
56835,0,0,2632,329,355,10576
34509,0,0,2072,414.4,7,2072
43034,0,0,1769,252.7142857,67,1769
11031,0,0,1918,239.75,17,1918
49723,0,0,2444,305.5,19,2842
1362,0,0,1967,245.875,171,1967
1809,0,0,2753,393.2857143,3,2753
10099,0,0,2753,344.125,321,2753
11036,0,0,1967,245.875,21,1967
19466,0,0,1572,196.5,127,1572
27168,1,0,1967,245.875,138,18866
39076,0,0,2753,344.125,696,2753
39154,0,0,2753,344.125,209,2753
49706,0,0,2753,344.125,377,2753
58677,0,0,2753,344.125,712,2753
19315,0,0,2325,290.625,671,2325
26610,0,0,2718,339.75,421,2718
42520,0,0,1348,269.6,1,1348
26164,0,0,2318,289.75,155,2318
61437,0,0,2334,466.8,0,2334
60574,0,0,1509,188.625,0,1509
7086,0,0,1441,240.1666667,0,1441
6082,0,0,2028,253.5,90,2028
32596,0,0,2372,296.5,179,2372
25507,0,0,2577,515.4,0,2577
17041,0,0,1772,221.5,689,1772
50008,0,0,2409,301.125,271,2409
21844,0,0,1510,188.75,424,1510
26137,0,0,2106,421.2,0,2106
42527,0,0,2795,349.375,0,2795
8578,0,0,1919,239.875,281,1919
23673,0,0,2584,516.8,39,2584
38917,0,0,1566,195.75,38,1566
7472,0,0,1838,367.6,296,1838
26368,0,0,1653,330.6,28,1653
58207,0,0,1482,185.25,39,1482
25886,0,0,2250,281.25,490,2782
56909,0,0,2022,252.75,135,2022
14793,0,0,1004,125.5,505,1004
45406,0,0,1841,230.125,259,3783
23149,0,0,2230,278.75,167,2230
31349,0,0,2685,335.625,113,2685
25947,0,0,2104,263,499,2104
45085,0,0,2104,263,526,2104
30337,0,0,2229,278.625,124,2229
57624,0,0,2710,338.75,56,2710
54474,0,0,1452,207.4285714,34,1918
31624,0,0,1697,212.125,53,1697
9137,0,0,2122,265.25,25,8549
42876,0,0,1518,216.8571429,0,1518
33867,0,0,2150,358.3333333,0,2150
37559,0,0,2448,306,290,2448
36344,0,0,1655,206.875,43,1655
4303,0,0,2216,277,463,2216
17136,0,0,2003,250.375,0,2003
10777,0,0,1848,264,3,1848
45467,0,0,2584,430.6666667,74,5193
25398,0,0,2399,399.8333333,1,2399
27631,0,0,1380,172.5,127,1380
62414,0,0,2035,254.375,11,2035
34454,0,0,2041,408.2,18,2041
46244,1,0,2209,276.125,72,2209
432,0,0,2156,308,38,3868
16625,0,0,1892,236.5,315,1892
16952,0,0,2743,342.875,458,2743
33993,0,0,2528,361.1428571,0,2528
20634,0,0,1627,203.375,316,1627
48392,0,0,2792,349,25,2792
25717,0,0,1141,142.625,419,1141
54285,0,0,2726,340.75,622,2985
32518,0,0,2460,307.5,361,2460
53348,0,0,2142,267.75,123,2142
275,0,0,1242,155.25,46,8690
2435,0,0,2704,338,65,2704
33752,0,0,2356,392.6666667,0,2356
52358,0,0,1490,298,0,1490
41236,0,0,2453,306.625,57,2453
17878,0,0,2390,298.75,17,2390
52300,0,0,2648,529.6,0,2648
16937,0,0,2339,292.375,267,2339
22193,0,0,844,105.5,156,844
58567,1,0,1754,219.25,16,1754
32968,0,0,2014,251.75,8,2014
9891,0,0,2407,300.875,3,2407
25510,0,0,2691,538.2,0,2691
48649,0,0,1997,249.625,2,1997
9163,0,0,1619,202.375,320,1619
1173,0,0,1955,244.375,598,1955
32422,0,0,2411,301.375,85,2411
8176,0,0,2057,257.125,0,2057
40760,0,0,2480,310,312,2480
31545,0,0,1340,167.5,0,1340
19154,0,0,951,118.875,386,951
60158,0,0,1956,279.4285714,0,1956
40803,0,0,1576,262.6666667,64,1576
25331,0,0,1910,382,0,1910
6986,0,0,2310,288.75,165,2310
16094,0,0,2310,288.75,154,2310
25161,0,0,2310,288.75,151,2310
60336,0,0,2691,384.4285714,1,2691
48560,0,0,2342,292.75,9,2342
34656,0,0,1800,225,165,1800
8004,0,0,1704,213,3,1704
17189,0,0,1704,284,5,1704
39425,0,0,1704,213,174,1704
14369,0,0,1504,188,392,1504
23483,0,0,1504,250.6666667,0,1729
32418,0,0,2399,399.8333333,0,2399
1850,0,0,765,127.5,174,765
22546,0,0,2138,427.6,7,2138
44667,0,0,2588,323.5,315,2588
11658,0,0,2444,305.5,489,2444
29995,0,0,1738,217.25,119,1738
10046,0,0,2433,304.125,178,2433
17560,0,0,2450,306.25,182,2450
46420,0,0,2450,306.25,311,2945
58056,0,0,2068,258.5,25,2068
36925,0,0,1381,172.625,347,1381
59270,0,0,2431,303.875,267,2431
28555,0,0,2542,317.75,342,6917
9500,0,0,2918,364.75,78,2918
19102,0,0,2195,274.375,262,2195
16328,0,0,1717,343.4,0,2233
35793,0,0,2710,338.75,519,2710
819,0,0,1712,214,226,1712
25980,2,0,2366,295.75,36,3166
20993,0,0,1847,230.875,154,1847
58313,0,0,1434,179.25,149,1434
28541,0,0,1272,159,266,1272
50714,0,0,1900,237.5,233,1900
30321,0,0,1039,129.875,58,1039
60869,0,0,2112,301.7142857,0,2112
37871,0,0,2347,391.1666667,75,2347
4142,0,0,1967,245.875,242,1967
28708,0,0,1838,229.75,416,1838
13508,0,0,1795,224.375,50,1795
43482,0,0,1677,335.4,83,1677
24975,0,0,1857,265.2857143,0,1857
54383,0,0,1464,183,149,8419
22392,0,0,1800,225,124,1800
40968,0,0,1111,138.875,27,1111
947,0,0,2209,276.125,416,2209
43762,0,0,1546,193.25,100,1546
3875,0,0,2695,336.875,31,2695
43350,0,0,1848,308,0,1848
58213,0,0,1254,156.75,54,1254
11630,0,0,1712,214,70,1712
41824,0,0,1677,209.625,598,1677
52169,0,0,1572,262,306,1572
62330,0,0,1984,248,85,1984
51737,0,0,1659,237,0,1659
16572,0,0,2484,496.8,125,2484
22218,0,0,2484,310.5,442,2484
53653,1,0,2484,310.5,522,2484
13391,0,0,2507,313.375,115,2507
51621,0,0,2386,397.6666667,0,2386
61447,0,0,2386,477.2,4,2386
22124,0,0,3014,376.75,56,3014
52350,0,0,2037,407.4,0,2037
23361,0,0,1578,197.25,127,1578
7022,0,0,1888,377.6,0,2310
43442,0,0,2127,425.4,44,2127
50856,0,0,1542,192.75,292,1542
46576,0,0,1910,238.75,76,1910
715,0,0,2614,326.75,96,2614
53313,0,0,2019,252.375,315,2019
24780,0,0,2572,367.4285714,0,2572
56109,0,184,2428,303.5,59,2612
17993,0,0,2119,264.875,27,2119
53304,1,0,2049,256.125,212,2049
13428,0,0,2365,295.625,61,2365
49886,0,0,2343,292.875,360,2343
54888,0,0,1463,182.875,190,1463
15623,0,0,2445,305.625,2,2445
48792,0,0,1270,158.75,208,1270
19668,0,0,1677,209.625,17,1677
33085,0,0,2174,271.75,40,2174
37202,0,0,1302,162.75,2,1302
57826,0,0,2088,261,158,2088
10726,0,0,2233,319,94,2233
10752,0,0,1579,225.5714286,370,6579
53588,0,0,2648,331,474,3731
27127,0,0,3100,387.5,92,12857
36391,0,0,2224,278,12,3062
25230,0,0,2192,365.3333333,0,2192
27565,0,0,2464,492.8,144,2464
55819,0,0,1431,178.875,377,1431
25421,0,0,1950,390,0,1950
21778,1,0,2150,268.75,3,2150
22745,0,0,2000,250,32,2000
31851,0,0,2454,306.75,70,2454
11434,0,0,1816,227,16,1816
16351,0,0,2648,529.6,0,2648
31331,0,0,1485,185.625,277,1485
4029,0,0,2398,299.75,260,2398
55794,0,0,661,82.625,26,661
11591,0,0,2584,323,621,2584
33505,0,0,2301,287.625,0,3301
14407,0,0,1145,143.125,24,1145
15712,0,0,1803,300.5,0,1803
60376,0,0,3127,446.7142857,34,3127
24920,0,0,1680,240,0,1680
414,0,0,1960,280,448,2175
14773,0,0,2172,310.2857143,9,11842
26563,0,0,2484,310.5,604,2484
1782,0,0,1848,264,454,1848
30371,1,0,1933,241.625,77,3433
46633,0,0,1658,207.25,505,1658
60174,0,0,1778,296.3333333,0,1778
47206,2,0,2402,300.25,429,2402
15904,0,0,1883,269,223,1883
31493,0,0,2599,324.875,24,2599
54396,0,0,1950,243.75,89,3298
29926,0,0,2412,301.5,76,2912
34229,0,0,1848,369.6,146,1848
39537,0,0,2161,270.125,0,2161
25259,0,0,2156,359.3333333,0,2156
46352,0,0,2875,359.375,185,2875
47635,0,0,1811,226.375,140,1811
38811,0,0,1924,240.5,68,1924
10651,0,0,2181,272.625,23,2181
14830,0,0,2488,497.6,130,2488
41386,0,0,2043,255.375,713,2043
18829,0,0,2622,327.75,10,2622
38486,0,0,2375,296.875,592,2375
48411,0,0,3110,388.75,13,3110
23371,0,0,1526,190.75,5,1526
1806,0,0,2041,291.5714286,172,2041
58787,0,0,2419,302.375,140,2419
8331,0,0,2964,370.5,396,2964
37293,0,0,2648,331,193,2648
27515,0,0,1812,302,30,22783
25923,0,0,2338,292.25,49,2338
27211,0,0,3106,388.25,208,5369
51876,0,0,3106,443.7142857,2,3106
56519,0,0,1596,199.5,35,1596
48303,0,0,2273,284.125,202,2273
34349,0,0,3250,650,0,3250
35377,0,0,1850,231.25,393,1850
25159,0,0,1568,261.3333333,85,2068
35312,0,0,1844,230.5,86,1844
31273,0,0,2653,331.625,466,2653
30508,0,0,2200,275,12,2200
6897,0,0,2425,346.4285714,2,2425
4222,0,0,2924,365.5,165,2924
54865,0,0,2020,252.5,388,2020
15505,0,0,2877,359.625,16,2877
18418,0,0,0,0,433,3558
1876,0,0,1970,328.3333333,57,1970
25447,0,0,1970,394,0,1970
49041,0,0,2275,284.375,538,2275
35862,0,0,1831,228.875,357,1831
36843,2,0,3054,381.75,25,4554
17519,0,0,1163,145.375,91,1163
10629,0,0,1286,160.75,57,1286
2999,0,0,1908,238.5,532,1908
5937,0,0,2671,333.875,30,2671
8233,0,0,1526,190.75,146,6967
10316,0,0,1526,190.75,2,1526
11182,0,0,1526,190.75,82,2326
15744,0,0,1526,218,0,1526
16621,0,0,1526,305.2,10,1526
18403,0,0,1526,190.75,117,1621
18512,0,0,1526,190.75,124,1530
20885,0,0,1526,190.75,31,1526
31486,0,0,1526,190.75,141,1526
33990,0,0,1312,218.6666667,15,1312
36702,0,0,1526,190.75,144,1526
36832,0,0,1526,190.75,228,1526
38764,0,0,1526,190.75,117,1526
39460,0,0,2671,333.875,96,2671
43045,0,0,1526,218,193,1526
47120,0,0,1526,190.75,14,1526
48865,0,0,1526,190.75,132,1526
51757,0,0,1526,218,2,1526
53996,0,0,1526,190.75,84,1526
60182,0,0,2671,333.875,7,2671
61331,0,0,1870,374,146,1870
16485,0,0,2339,467.8,0,2339
15835,0,0,1615,269.1666667,0,1615
26316,0,0,2671,534.2,85,2671
10357,0,0,2442,305.25,85,2442
973,1,0,1182,147.75,380,1182
54485,0,0,1788,298,6,1821
33957,0,0,2114,352.3333333,6,2114
18902,0,0,2268,283.5,115,2268
27064,0,0,1727,215.875,156,1727
33111,0,0,1897,237.125,516,1897
51433,0,0,2342,390.3333333,252,2342
25168,0,0,2104,300.5714286,0,2104
40553,1,0,2496,312,28,3996
14384,0,0,1611,201.375,328,1611
26584,3,0,1388,173.5,163,1388
53245,0,0,1398,174.75,30,1398
36144,0,0,1648,206,562,2871
19810,0,0,2538,317.25,502,3538
29638,0,0,1997,249.625,26,3497
57777,0,0,2509,313.625,0,2509
15578,0,0,1808,226,2,1808
28163,1,0,2199,274.875,42,2199
51623,0,0,1952,325.3333333,2,1952
50937,0,0,2850,356.25,378,2850
44402,0,0,1542,192.75,94,1542
51478,0,0,1678,209.75,0,1678
39112,0,0,2648,331,262,2648
3657,0,0,2310,288.75,341,2310
33334,0,0,2034,254.25,0,2034
61267,0,0,2591,431.8333333,0,2591
53448,0,0,1729,216.125,39,1729
25425,0,0,1985,248.125,396,1985
29422,0,0,2909,363.625,440,3851
39548,0,0,1498,187.25,298,1498
52960,0,0,2615,326.875,48,2615
22345,0,0,1561,195.125,116,1561
33875,0,0,2414,344.8571429,7,2414
54929,0,0,2048,256,252,2048
24795,0,0,2125,303.5714286,0,2125
19771,0,0,1289,161.125,180,2789
13775,0,0,2072,259,301,2072
39729,0,0,1426,178.25,437,1426
7680,0,0,2023,252.875,29,7726
40520,0,0,2248,281,320,2248
57572,0,0,1722,215.25,653,1722
51471,0,0,2367,394.5,0,2367
14725,0,0,2050,256.25,14,2050
32150,0,0,2468,352.5714286,636,2468
46089,0,0,1431,178.875,441,1431
43323,0,0,1710,342,87,1710
